split,horizon_months,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,2,sigma_N,48,0.002725502465183731,0.0025231152152021727,48,0.0027255025395553838,0.0025231152152021727,-7.437165293333603e-11,0.0,2.7287317422741574e-08,0.0
test,2,sigma_T,48,0.0028904500599822394,0.0024023231429358325,48,0.0028904499916033648,0.0024023231429358325,6.837887461114134e-11,0.0,-2.36568267258659e-08,0.0
test,2,yF,48,0.015421386418629501,0.01207679696381092,48,0.021116055768607277,0.017562972692151863,-0.005694669349977775,-0.0054861757283409425,0.2696843298947856,0.31237170520640156
test,2,yN,48,0.017128061097587435,0.015098723893364271,48,0.029611772109255436,0.02592030291755994,-0.012483711011668001,-0.01082157902419567,0.42157932884287264,0.41749431164496514
test,2,yT,48,0.024169476165619482,0.01984400177995364,48,0.04062471625625739,0.03314325213432312,-0.016455240090637906,-0.01329925035436948,0.40505489285979496,0.40126570260728245
test,3,all,40,0.019117494130798742,0.015805390772099293,40,0.030879640062229128,0.0263823808507166,-0.011762145931430386,-0.010576990078617305,0.3809029479529919,0.40091112847118243
test,3,delta_yF,40,0.027727362891603106,0.023518296191468835,40,0.031547340609520996,0.02630626445170492,-0.0038199777179178905,-0.0027879682602360845,0.12108715486353928,0.10598115385612628
test,3,delta_yN,40,0.03127753857639414,0.025176369398832322,40,0.043707134166009444,0.0394658871460706,-0.012429595589615303,-0.014289517747238276,0.2843836784723731,0.36207263488972413
test,3,delta_yT,40,0.03237645635084524,0.026201969385147093,40,0.057870378969632354,0.04811680931597948,-0.025493922618787114,-0.02191483993083239,0.44053491739124645,0.45545081318504055
test,3,sigma_F,40,0.003248652921010416,0.00227707140147686,40,0.003248652945564635,0.00227707140147686,-2.455421933486579e-11,0.0,7.558277152500857e-09,0.0
test,3,sigma_N,40,0.004085574385917,0.0037837957963347433,40,0.004085574407152126,0.0037837957963347433,-2.1235125637064645e-11,0.0,5.197586317334192e-09,0.0
test,3,sigma_T,40,0.0043328333375365945,0.00360264927148819,40,0.004332833254398305,0.00360264927148819,8.31382896554489e-11,0.0,-1.9187973497723304e-08,0.0
test,3,yF,40,0.020363511596215106,0.017864057794213295,40,0.031547344438257297,0.026306264474987982,-0.01118383284204219,-0.008442206680774687,0.3545094853841205,0.3209200108514664
test,3,yN,40,0.014819645426722003,0.012285330146551133,40,0.0437071319346976,0.03946588560938835,-0.028887486507975596,-0.02718055546283722,0.6609330154890077,0.688710136441772
test,3,yT,40,0.03382587169094506,0.027538977563381195,40,0.0578703698348294,0.04811680018901825,-0.02404449814388434,-0.02057782262563705,0.41548893177131746,0.4276639873142178
train,0,all,144,0.013080893003625492,0.00997222823171336,144,0.017615212318506636,0.013107079630257722,-0.004534319314881144,-0.0031348513985443617,0.25740929106584565,0.23917237759871013
train,0,delta_yF,144,0.015150585152734852,0.01214366758035289,144,0.01284264184508203,0.008201716209037436,0.0023079433076528214,0.003941951371315453,-0.17970938810667111,-0.4806251851255026
train,0,delta_yN,144,0.020296564526872476,0.01624893190132247,144,0.0241958686964112,0.017820059865092237,-0.0038993041695387226,-0.0015711279637697674,0.1611557831819892,0.08816625621148749
train,0,delta_yT,144,0.022605153825953274,0.01581853876511256,144,0.039608376081271573,0.03135142299450106,-0.0170032222553183,-0.015532884229388502,0.429283498531466,0.495444313073538
train,0,sigma_F,144,0.0031589546990096447,0.002657458962251743,144,0.0031589546779624508,0.002657458962251743,2.1047193935613828e-11,0.0,-6.662708421378626e-09,0.0
train,0,sigma_N,144,0.0026856873328802294,0.0020458542017473113,144,0.0026856873549736516,0.0020458542017473113,-2.2093422143848462e-11,0.0,8.226356691494054e-09,0.0
train,0,sigma_T,144,0.0021773547167072927,0.001544707299520572,144,0.002177354725144202,0.001544707299520572,-8.436909157416572e-12,0.0,3.8748436623517154e-09,0.0
train,0,yF,144,0.014977605742972178,0.011341318384640746,144,0.012842646341341891,0.008201719779107306,0.002134959401630287,0.0031395986055334398,-0.1662398344457729,-0.38279759490577975
train,0,yN,144,0.016269808211353702,0.01386582561665111,144,0.02419586503257354,0.01782005632089244,-0.00792605682121984,-0.003954230704241328,0.3275789813899785,0.221897766933842
train,0,yT,144,0.02040632282414578,0.014083751373820834,144,0.036829516111799174,0.0283207210401694,-0.016423193287653393,-0.014236969666348565,0.4459247641972643,0.5027050563492083
train,1,all,56,0.009867169543375291,0.007873821685770674,56,0.009522081964693467,0.00745131551761121,0.0003450875786818238,0.00042250616815946423,-0.03624076960914217,-0.056702224883763065
train,1,delta_yF,56,0.010837866908177252,0.009080888503896338,56,0.006279568128058648,0.004364159656688571,0.004558298780118604,0.004716728847207767,-0.7258936740810262,-1.0807874180264794
train,1,delta_yN,56,0.01777941143592368,0.015312496306640761,56,0.012961963077292337,0.010629058283354555,0.004817448358631344,0.004683438023286206,-0.3716603981900614,-0.44062586716836616
train,1,delta_yT,56,0.021797283988174012,0.015121381995933396,56,0.022120322503981157,0.017633868381381035,-0.0003230385158071447,-0.0025124863854476386,0.014603698284643233,0.14248072692322475
train,1,sigma_F,56,0.0015391852283938828,0.0014074656314083508,56,0.0015391852168835831,0.0014074656314083508,1.1510299657846446e-11,0.0,-7.478177110582938e-09,0.0
train,1,sigma_N,56,0.0013085878878077027,0.001083542193685259,56,0.0013085879259741688,0.001083542193685259,-3.816646608131857e-11,0.0,2.916614567791142e-08,0.0
train,1,sigma_T,56,0.0010609055430243059,0.0008181207148092133,56,0.0010609055163244244,0.0008181207148092133,2.6699881455066743e-11,0.0,-2.5167068173582698e-08,0.0
train,1,yF,56,0.008081062166052989,0.006380485370755196,56,0.006279569189058445,0.004364161619118282,0.0018014929769945443,0.0020163237516369137,-0.28688161922532446,-0.4620185794228867
train,1,yN,56,0.01362010027096735,0.012529040553740092,56,0.012961961160931778,0.010629056287663323,0.000658139110035573,0.0018999842660767687,-0.050774655305961605,-0.17875380604409788
train,1,yT,56,0.012780122461856445,0.00913097390106746,56,0.02118667496373666,0.016132406890392303,-0.008406552501880214,-0.007001432989324843,0.39678489032700787,0.4339980411413107
train,2,all,48,0.012482662200520174,0.009756527711740797,48,0.017407217780744874,0.013869103669464863,-0.0049245555802247005,-0.004112575957724065,0.28290308320678537,0.2965278835414999
train,2,delta_yF,48,0.015548787291882037,0.012728907711183032,48,0.012524755687427142,0.008694394414002696,0.003024031604454896,0.004034513297180336,-0.24144435867044828,-0.46403614847315633
train,2,delta_yN,48,0.019169209035741003,0.016089916229248047,48,0.023854435668761362,0.018750045409736533,-0.004685226633020359,-0.002660129180488486,0.19640903260419235,0.14187321269670808
train,2,delta_yT,48,0.024790185987768342,0.017371855055292446,48,0.03926702703747152,0.03325389760235945,-0.01447684104970318,-0.015882042547067005,0.36867677901584706,0.4775994302075475
train,2,sigma_F,48,0.0030756428072366113,0.002813844010233879,48,0.003075642759633715,0.002813844010233879,4.760289645105997e-11,0.0,-1.5477381533325123e-08,0.0
train,2,sigma_N,48,0.0026148567273254343,0.002166247616211573,48,0.002614856701252516,0.002166247616211573,2.6072918130060074e-11,0.0,-9.971069587702894e-09,0.0
train,2,sigma_T,48,0.0021199306924657695,0.0016356096602976322,48,0.0021199307449076828,0.0016356096602976322,-5.244191322514857e-11,0.0,2.473755963543624e-08,0.0
train,2,yF,48,0.00997136124390788,0.008346258041759333,48,0.01252475918334509,0.008694397906462351,-0.002553397939437211,-0.0003481398647030183,0.20386802668690146,0.040041860109054105
train,2,yN,48,0.01416269889631069,0.011475830028454462,48,0.023854431719708052,0.01875004234413306,-0.009691732823397362,-0.007274212315678598,0.4062864685806054,0.3879571140251168
train,2,yT,48,0.020891287122043793,0.01518028105298678,48,0.03682912052419681,0.030063454061746597,-0.015937833402153018,-0.014883173008759817,0.43275085517401446,0.4950586508852785
train,3,all,40,0.016600790231644864,0.013168838020000191,40,0.02501820082175567,0.02011072054091427,-0.008417410590110808,-0.006941882520914079,0.3364514758707621,0.34518318261104375
train,3,delta_yF,40,0.019281700740028905,0.01572927013039589,40,0.01871659280315728,0.012983081536367536,0.0005651079368716241,0.0027461885940283527,-0.03019288514821441,-0.2115205536016909
train,3,delta_yN,40,0.024485121283311553,0.017750760540366173,40,0.034489503044727705,0.026771479425951837,-0.010004381761416152,-0.009020718885585664,0.2900703367178695,0.33695257337333123
train,3,delta_yT,40,0.020903122150691053,0.014930578693747521,40,0.055789362886464244,0.04827302992343903,-0.03488624073577319,-0.03334245122969151,0.625320651299952,0.6907055820314698
train,3,sigma_F,40,0.004610440239060316,0.004219787567853928,40,0.004610440230631794,0.004219787567853928,8.428521769410224e-12,0.0,-1.8281381707133024e-09,0.0
train,3,sigma_N,40,0.003919714939952295,0.0032486189156770706,40,0.003919714997482033,0.0032486189156770706,-5.7529737917949575e-11,0.0,1.4677020639231634e-08,0.0
train,3,sigma_T,40,0.0031778119289513234,0.002452845685184002,40,0.003177811920260161,0.002452845685184002,8.691162373120065e-12,0.0,-2.7349517816676003e-09,0.0
train,3,yF,40,0.024430402771113285,0.021880557015538215,40,0.018716600604127626,0.012983087450265884,0.005713802166985658,0.00889746956527233,-0.3052799110179002,-0.6853123033604859
train,3,yN,40,0.021272882768033054,0.018605319410562517,40,0.034489498077407456,0.02677147313952446,-0.013216615309374402,-0.008166153728961942,0.38320694837922337,0.3050319153676202
train,3,yT,40,0.02732591526366202,0.01970180422067642,40,0.05125428283154274,0.04329308122396469,-0.023928367567880724,-0.02359127700328827,0.4668559629743723,0.5449202583028308
validation,0,all,144,0.01368591191855218,0.010645551894457988,144,0.021197239405922663,0.017048854774646002,-0.0075113274873704824,-0.006403302880188014,0.3543540431624206,0.3755855137971266
validation,0,delta_yF,144,0.01743295592274303,0.013220969742784897,144,0.02086789113345076,0.01721456441252182,-0.003434935210707729,-0.0039935946697369235,0.16460384946141515,0.23198929546146374
validation,0,delta_yN,144,0.021740112303036418,0.0162223478158315,144,0.03208186451440711,0.02597030765739166,-0.010341752211370691,-0.009747959841560159,0.32235508652330624,0.3753501872275933
validation,0,delta_yT,144,0.023236675930040813,0.016565357024470966,144,0.03817697874533713,0.030050464077956147,-0.014940302815296319,-0.013485107053485181,0.39134324680213467,0.4487487121164738
validation,0,sigma_F,144,0.0027813797853196032,0.0022555008634097045,144,0.002781379813076309,0.0022555008634097045,-2.7756705787973512e-11,0.0,9.979473374142875e-09,0.0
validation,0,sigma_N,144,0.002250269466023135,0.0018697514509161313,144,0.0022502694596586185,0.0018697514509161313,6.364516552670452e-12,0.0,-2.8283353024024033e-09,0.0
validation,0,sigma_T,144,0.003490045739361869,0.002843778373466598,144,0.0034900457038089536,0.002843778373466598,3.5552915212538894e-11,0.0,-1.0186948318108637e-08,0.0
validation,0,yF,144,0.013561597717667621,0.011879092910223536,144,0.020867895237987637,0.017214568745758798,-0.007306297520320016,-0.005335475835535262,0.3501214395124876,0.3099395584248823
validation,0,yN,144,0.016867818620121936,0.014858759111828275,144,0.03208186138384947,0.02597030293610361,-0.015214042763727533,-0.011111543824275334,0.47422568727220205,0.427855764779247
validation,0,yT,144,0.021812351782655188,0.01609440975719028,144,0.038176968661728,0.03005045445428954,-0.01636461687907281,-0.013956044697099261,0.4286515523030031,0.46442042060722016
validation,1,all,56,0.010247785580911842,0.008307184196180768,56,0.011091129013011158,0.00934507136809684,-0.0008433434320993163,-0.0010378871719160711,0.07603765415675702,0.11106251959287508
validation,1,delta_yF,56,0.010443700296522527,0.007664139914725508,56,0.010220366838382353,0.009126809458913547,0.00022333345814017427,-0.001462669544188039,-0.021851804506806016,0.16026077357838855
validation,1,delta_yN,56,0.013516422553799791,0.011154119590563434,56,0.01609576518902601,0.014068485270919544,-0.0025793426352262207,-0.0029143656803561103,0.16024976786967543,0.20715561229468604
validation,1,delta_yT,56,0.02201378243276909,0.015188856848648616,56,0.021517873228569087,0.017012030418430055,0.0004959092042000034,-0.00182317356978144,-0.023046385622422443,0.1071696631700292
validation,1,sigma_F,56,0.0013552135020571568,0.0011945768658603942,56,0.0013552135088172152,0.0011945768658603942,-6.760058441843131e-12,0.0,4.98818702577949e-09,0.0
validation,1,sigma_N,56,0.0010964328530270243,0.000990273297897407,56,0.0010964328293756591,0.000990273297897407,2.36513651545589e-11,0.0,-2.1571193894318797e-08,0.0
validation,1,sigma_T,56,0.0017005075877717627,0.0015061453783086368,56,0.0017005076032604051,0.0015061453783086368,-1.5488642486627402e-11,0.0,9.10824653587601e-09,0.0
validation,1,yF,56,0.01268328656133266,0.011849387415817805,56,0.0102203691542867,0.009126811687435423,0.0024629174070459597,0.002722575728382382,-0.24098125712151458,-0.2983052375377111
validation,1,yN,56,0.016415290874165347,0.015146738716534205,56,0.01609576394430727,0.01406848430633545,0.0003195269298580765,0.0010782544101987559,-0.019851616298776943,-0.07664325358156646
validation,1,yT,56,0.013005433566761215,0.0100704197372709,56,0.02151786882107571,0.0170120256287711,-0.008512435254314495,-0.006941605891500202,0.39559843612286444,0.4080411141492998
validation,2,all,48,0.013291895645970888,0.010675496352767504,48,0.020846261862464646,0.017982495038908114,-0.0075543662164937585,-0.00730699868614061,0.36238469354047576,0.4063395357724668
validation,2,delta_yF,48,0.016664372928598535,0.013029649077604214,48,0.020359336221934178,0.018239332013763487,-0.003694963293335643,-0.005209682936159274,0.18148741457272394,0.2856290423480433
validation,2,delta_yN,48,0.01573831743288479,0.01287240038315455,48,0.0314091618065027,0.02730470065337916,-0.015670844373617914,-0.01443230027022461,0.4989259016257335,0.5285646765894321
validation,2,delta_yT,48,0.025207773324769877,0.017784410156309605,48,0.037891209007016195,0.031687628788252674,-0.012683435682246318,-0.01390321863194307,0.33473293712791713,0.43875856804713986
validation,2,sigma_F,48,0.0027080258753782887,0.002388231766720613,48,0.002708025868454835,0.002388231766720613,6.923453563928428e-12,0.0,-2.5566423292251863e-09,0.0
validation,2,sigma_N,48,0.002190922432119236,0.0019797817803919315,48,0.0021909224076287603,0.0019797817803919315,2.4490475619698415e-11,0.0,-1.1178157443834127e-08,0.0
validation,2,sigma_T,48,0.003398001782459575,0.003011127933859825,48,0.0033980017686369296,0.003011127933859825,1.3822645285321844e-11,0.0,-4.067874658837109e-09,0.0
validation,2,yF,48,0.013625624590762461,0.01184044343729814,48,0.020359341059598312,0.018239337330063183,-0.006733716468835851,-0.006398893892765043,0.33074334032344693,0.35082929697330606
validation,2,yN,48,0.01828329236823189,0.015922357017795246,48,0.03140915896218743,0.027304695298274357,-0.013125866593955544,-0.011382338280479111,0.41789933343192637,0.41686377218787235
validation,2,yT,48,0.021810730078533323,0.017251065621773403,48,0.03789119966022245,0.03168761978546778,-0.016080469581689124,-0.014436554163694378,0.42438533817577,0.4555897306718856
validation,3,all,40,0.017089966623057593,0.013883333322074677,40,0.030379029624249487,0.026713783226700292,-0.013289063001191894,-0.012830449904625615,0.43744198434120324,0.48029325519874866
validation,3,delta_yF,40,0.024660247597588655,0.021230116300284863,40,0.030398135238437388,0.0273077002260834,-0.005737887640848732,-0.006077583925798536,0.18875788254252426,0.22255934683190318
validation,3,delta_yN,40,0.03388911662701137,0.02733780425041914,40,0.04646224334125439,0.04103158740326762,-0.012573126714243023,-0.013693783152848481,0.2706095489599227,0.3337375914381015
validation,3,delta_yT,40,0.02242382043301434,0.017029593512415887,40,0.0536266282963024,0.046339673548936845,-0.03120280786328806,-0.02931008003652096,0.5818528752336182,0.6325051039811093
validation,3,sigma_F,40,0.004059376131375489,0.0035815173760056496,40,0.0040593762022237655,0.0035815173760056496,-7.084827689796125e-11,0.0,1.7452996068496897e-08,0.0
validation,3,sigma_N,40,0.0032842297856614834,0.002968984469771385,40,0.0032842298006221624,0.002968984469771385,-1.4960678963032992e-11,0.0,4.555308206569117e-09,0.0
validation,3,sigma_T,40,0.005093662094348363,0.00451564509421587,40,0.005093662010478761,0.00451564509421587,8.386960223538686e-11,0.0,-1.6465482409875058e-08,0.0
validation,3,yF,40,0.014632146861597185,0.01196705996990204,40,0.03039814040401073,0.02730770632624626,-0.015765993542413547,-0.015340646356344221,0.5186499349260648,0.5617698598728471
validation,3,yN,40,0.01568129069755618,0.013179270178079605,40,0.04646223847043486,0.041031578183174135,-0.03078094777287868,-0.027852308005094528,0.6624938613852065,0.6788017726433919
validation,3,yT,40,0.030085809379365263,0.023140008747577667,40,0.05362661285448095,0.046339656412601474,-0.023540803475115685,-0.023199647665023807,0.43897613930969454,0.5006434976223726
