mifal_degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,surface,split,horizon_months,source_id,target_event,score_column,threshold,score_recomputed,rows,control_rows,rows_retained_rate,positive_rows,positive_rate,predicted_positive_rows,alert_rate,mean_probability,tn,fp,fn,tp,precision,recall,specificity,macro_f1,fbeta,mcc,pr_auc,roc_auc,brier,rmse_risk,mae_risk,calibration_bias,absolute_calibration_bias,interval_coverage_risk,interval_mean_width,winkler_score_risk,mean_uncertainty,mean_data_reliability,mean_confidence,mean_observation_reliability,delta_positive_rate_vs_control,delta_mean_probability_vs_control,delta_alert_rate_vs_control,delta_precision_vs_control,delta_recall_vs_control,delta_specificity_vs_control,delta_macro_f1_vs_control,delta_fbeta_vs_control,delta_mcc_vs_control,delta_pr_auc_vs_control,delta_roc_auc_vs_control,delta_brier_vs_control,delta_rmse_risk_vs_control,delta_mae_risk_vs_control,delta_calibration_bias_vs_control,delta_absolute_calibration_bias_vs_control,delta_interval_coverage_risk_vs_control,delta_interval_mean_width_vs_control,delta_winkler_score_risk_vs_control,delta_mean_uncertainty_vs_control,delta_mean_data_reliability_vs_control,delta_mean_confidence_vs_control,delta_mean_observation_reliability_vs_control
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,observable_current_chla,validation,3,all,bloom_h,mifal_probability_bloom_calibrated,0.1109989909182643,True,30,30,1.0,2,0.06666666666666667,16,0.5333333333333333,0.1412342381684198,13,15,1,1,0.0625,0.5,0.4642857142857143,0.3650793650793651,0.20833333333333334,-0.017857142857142856,0.08888888888888888,0.44642857142857145,0.08472313214837432,0.3902780813177647,0.2776701563835498,0.07456757150175312,0.07456757150175312,0.7666666666666667,0.6764096840549804,1.6465405433040472,0.6764096840549804,0.03554969208623071,0.16740169062903104,0.01679709939708957,0.0,-0.003218517051485542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031746031746031633,-0.08035714285714285,9.38029405509605e-05,0.0007857238576151615,-0.0016246142341613812,-0.003218517051485542,-0.003218517051485542,0.0,-0.004524850503618505,0.013455542208660187,-0.004524850503618505,-0.015755178255908324,-0.0002351603225800858,0.0
mifal_controlled_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,observable_current_chla,validation,3,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1109989909182643,True,30,30,1.0,2,0.06666666666666667,16,0.5333333333333333,0.1412342381684198,13,15,1,1,0.0625,0.5,0.4642857142857143,0.3650793650793651,0.20833333333333334,-0.017857142857142856,0.08888888888888888,0.44642857142857145,0.08472313214837432,0.3902780813177647,0.2776701563835498,0.07456757150175312,0.07456757150175312,0.7666666666666667,0.6764096840549804,1.6465405433040472,0.6764096840549804,0.03554969208623071,0.16740169062903104,0.01679709939708957,0.0,-0.003218517051485542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031746031746031633,-0.08035714285714285,9.38029405509605e-05,0.0007857238576151615,-0.0016246142341613812,-0.003218517051485542,-0.003218517051485542,0.0,-0.004524850503618505,0.013455542208660187,-0.004524850503618505,-0.015755178255908324,-0.0002351603225800858,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,test,1,all,bloom_h,mifal_probability_bloom_calibrated,0.108695652173913,True,30,30,1.0,2,0.06666666666666667,2,0.06666666666666667,0.08352898526672929,28,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03128550178213904,0.38870933929059787,0.27686008659948563,0.016862318600062626,0.016862318600062626,0.7,0.6463040513496167,1.7304268040754802,0.6463040513496167,0.020805680749402106,0.1804991317718555,0.026070787301661978,0.0,-0.04686221726314148,-0.13333333333333336,0.6666666666666667,0.0,0.1428571428571429,0.28846153846153844,0.2857142857142857,0.4654775161751512,0.25,0.017857142857142905,0.002687062940087994,0.04778166124112926,0.042786321733791294,-0.04686221726314148,-0.04686221726314148,-0.033333333333333326,-0.01816903526556335,0.1015731135535407,-0.01816903526556335,-0.03685788283718189,0.003049862941867848,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,test,1,wqp,bloom_h,mifal_probability_bloom_calibrated,0.108695652173913,True,30,30,1.0,2,0.06666666666666667,2,0.06666666666666667,0.08352898526672929,28,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03128550178213904,0.38870933929059787,0.27686008659948563,0.016862318600062626,0.016862318600062626,0.7,0.6463040513496167,1.7304268040754802,0.6463040513496167,0.020805680749402106,0.1804991317718555,0.026070787301661978,0.0,-0.04686221726314148,-0.13333333333333336,0.6666666666666667,0.0,0.1428571428571429,0.28846153846153844,0.2857142857142857,0.4654775161751512,0.25,0.017857142857142905,0.002687062940087994,0.04778166124112926,0.042786321733791294,-0.04686221726314148,-0.04686221726314148,-0.033333333333333326,-0.01816903526556335,0.1015731135535407,-0.01816903526556335,-0.03685788283718189,0.003049862941867848,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,test,2,all,bloom_h,mifal_probability_bloom_calibrated,0.1,True,30,30,1.0,8,0.26666666666666666,5,0.16666666666666666,0.11710011555645106,20,2,5,3,0.6,0.375,0.9090909090909091,0.6563011456628478,0.40540540540540543,0.337099931231621,0.42708333333333326,0.4289772727272727,0.22510533035724625,0.5446002353507905,0.4249341391676712,-0.1495665511102156,0.1495665511102156,0.6,0.6541293242577837,2.8970211223746816,0.6541293242577837,0.020958386729440285,0.17654512806657457,0.024884474302764935,0.0,-0.07663466090202414,-0.6333333333333334,0.3083333333333333,-0.5,0.6818181818181818,0.2589797170914192,-0.21959459459459457,0.22403317701495967,-0.13437500000000002,-0.3267045454545455,0.0664937661615938,0.08388990573776745,0.06957312633210977,-0.07663466090202414,0.07663466090202414,0.0,-0.03116775397394922,0.306594511236983,-0.03116775397394922,-0.04167034114214531,0.00935360417009648,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,test,2,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1,True,30,30,1.0,8,0.26666666666666666,5,0.16666666666666666,0.11710011555645106,20,2,5,3,0.6,0.375,0.9090909090909091,0.6563011456628478,0.40540540540540543,0.337099931231621,0.42708333333333326,0.4289772727272727,0.22510533035724625,0.5446002353507905,0.4249341391676712,-0.1495665511102156,0.1495665511102156,0.6,0.6541293242577837,2.8970211223746816,0.6541293242577837,0.020958386729440285,0.17654512806657457,0.024884474302764935,0.0,-0.07663466090202414,-0.6333333333333334,0.3083333333333333,-0.5,0.6818181818181818,0.2589797170914192,-0.21959459459459457,0.22403317701495967,-0.13437500000000002,-0.3267045454545455,0.0664937661615938,0.08388990573776745,0.06957312633210977,-0.07663466090202414,0.07663466090202414,0.0,-0.03116775397394922,0.306594511236983,-0.03116775397394922,-0.04167034114214531,0.00935360417009648,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,test,3,all,bloom_h,mifal_probability_bloom_calibrated,0.1109989909182643,True,30,30,1.0,5,0.16666666666666666,4,0.13333333333333333,0.10453998776273946,23,2,3,2,0.5,0.4,0.92,0.673202614379085,0.4166666666666667,0.35082320772281167,0.5153846153846153,0.724,0.11961188648557994,0.44832387647005484,0.3261790426182548,-0.0621266789039272,0.0621266789039272,0.7,0.6637492510668462,2.025191127270032,0.6637492510668462,0.021548076214360074,0.17171522964931438,0.024354294385403916,0.0,-0.04437418293241793,-0.4666666666666667,0.2222222222222222,-0.6,0.44000000000000006,0.13148698570693462,-0.2412280701754385,-0.014325163947299047,-0.1790598290598291,-0.17600000000000005,0.02335558227145658,0.05595238427294774,0.03524422573442393,-0.04437418293241793,0.04437418293241793,-0.033333333333333326,-0.014941494534154831,0.14507909672130737,-0.014941494534154831,-0.036506813557540485,0.001736039743982315,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,test,3,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1109989909182643,True,30,30,1.0,5,0.16666666666666666,4,0.13333333333333333,0.10453998776273946,23,2,3,2,0.5,0.4,0.92,0.673202614379085,0.4166666666666667,0.35082320772281167,0.5153846153846153,0.724,0.11961188648557994,0.44832387647005484,0.3261790426182548,-0.0621266789039272,0.0621266789039272,0.7,0.6637492510668462,2.025191127270032,0.6637492510668462,0.021548076214360074,0.17171522964931438,0.024354294385403916,0.0,-0.04437418293241793,-0.4666666666666667,0.2222222222222222,-0.6,0.44000000000000006,0.13148698570693462,-0.2412280701754385,-0.014325163947299047,-0.1790598290598291,-0.17600000000000005,0.02335558227145658,0.05595238427294774,0.03524422573442393,-0.04437418293241793,0.04437418293241793,-0.033333333333333326,-0.014941494534154831,0.14507909672130737,-0.014941494534154831,-0.036506813557540485,0.001736039743982315,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,validation,1,all,bloom_h,mifal_probability_bloom_calibrated,0.108695652173913,True,30,30,1.0,4,0.13333333333333333,4,0.13333333333333333,0.10662988838960868,23,3,3,1,0.25,0.25,0.8846153846153846,0.5673076923076923,0.25,0.1346153846153846,0.40340909090909094,0.7067307692307692,0.09617123001200098,0.37713369241367584,0.24543635797959357,-0.026703444943724647,0.026703444943724647,0.8333333333333334,0.6591760300456969,1.658301215092917,0.6591760300456969,0.02039764547371404,0.1738625652604298,0.020148261679252336,0.0,-0.05873281663958946,-0.2333333333333333,-0.022727272727272707,-0.5,0.1923076923076923,-0.0326923076923078,-0.3055555555555556,-0.17739426011158535,-0.05180976430976425,0.014423076923076872,-0.009504359062018783,0.05159841088072703,0.02453333870992347,-0.05873281663958946,-0.005325926752140164,0.0,-0.017286250834378958,0.06341239784982466,-0.017286250834378958,-0.03223268100887917,0.0038210371162074874,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,validation,1,wqp,bloom_h,mifal_probability_bloom_calibrated,0.108695652173913,True,30,30,1.0,4,0.13333333333333333,4,0.13333333333333333,0.10662988838960868,23,3,3,1,0.25,0.25,0.8846153846153846,0.5673076923076923,0.25,0.1346153846153846,0.40340909090909094,0.7067307692307692,0.09617123001200098,0.37713369241367584,0.24543635797959357,-0.026703444943724647,0.026703444943724647,0.8333333333333334,0.6591760300456969,1.658301215092917,0.6591760300456969,0.02039764547371404,0.1738625652604298,0.020148261679252336,0.0,-0.05873281663958946,-0.2333333333333333,-0.022727272727272707,-0.5,0.1923076923076923,-0.0326923076923078,-0.3055555555555556,-0.17739426011158535,-0.05180976430976425,0.014423076923076872,-0.009504359062018783,0.05159841088072703,0.02453333870992347,-0.05873281663958946,-0.005325926752140164,0.0,-0.017286250834378958,0.06341239784982466,-0.017286250834378958,-0.03223268100887917,0.0038210371162074874,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,validation,2,all,bloom_h,mifal_probability_bloom_calibrated,0.1,True,30,30,1.0,4,0.13333333333333333,2,0.06666666666666667,0.08020631611546412,24,2,4,0,0.0,0.0,0.9230769230769231,0.4444444444444444,0.0,-0.10482848367219183,0.115625,0.326923076923077,0.12023935924899508,0.48643323947470307,0.3444013452600315,-0.05312701721786921,0.05312701721786921,0.7666666666666667,0.6535706447352418,2.147532262460868,0.6535706447352418,0.020031021380668264,0.1766885714580573,0.017312580514542614,0.0,-0.047951932259716626,-0.4666666666666667,-0.125,-0.5,0.46153846153846156,0.0444444444444444,-0.3125,-0.07862136275414387,-0.23020833333333332,-0.19230769230769218,0.02056497416925579,0.034573598497641744,0.02479548855708813,-0.047951932259716626,0.047951932259716626,0.0,-0.01889838044134584,0.09866373843182696,-0.01889838044134584,-0.03229872567695148,0.004593948862742114,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,validation,2,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1,True,30,30,1.0,4,0.13333333333333333,2,0.06666666666666667,0.08020631611546412,24,2,4,0,0.0,0.0,0.9230769230769231,0.4444444444444444,0.0,-0.10482848367219183,0.115625,0.326923076923077,0.12023935924899508,0.48643323947470307,0.3444013452600315,-0.05312701721786921,0.05312701721786921,0.7666666666666667,0.6535706447352418,2.147532262460868,0.6535706447352418,0.020031021380668264,0.1766885714580573,0.017312580514542614,0.0,-0.047951932259716626,-0.4666666666666667,-0.125,-0.5,0.46153846153846156,0.0444444444444444,-0.3125,-0.07862136275414387,-0.23020833333333332,-0.19230769230769218,0.02056497416925579,0.034573598497641744,0.02479548855708813,-0.047951932259716626,0.047951932259716626,0.0,-0.01889838044134584,0.09866373843182696,-0.01889838044134584,-0.03229872567695148,0.004593948862742114,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,validation,3,all,bloom_h,mifal_probability_bloom_calibrated,0.1109989909182643,True,30,30,1.0,2,0.06666666666666667,5,0.16666666666666666,0.10934734002275956,23,5,2,0,0.0,0.0,0.8214285714285714,0.4339622641509434,0.0,-0.11952286093343936,0.11764705882352941,0.6428571428571428,0.07853767745665956,0.41429172833700545,0.2866446323598702,0.042680673356092894,0.042680673356092894,0.7,0.6561037936141647,1.7532506442997968,0.6561037936141647,0.019443813109681067,0.17528563551934256,0.01679709939708957,0.0,-0.03510541519714577,-0.3666666666666667,-0.0625,-0.5,0.3571428571428571,0.0688828990715783,-0.20833333333333334,-0.10166571807629651,0.031932773109243695,0.11607142857142849,-0.006091651751163801,0.02479937087685591,0.007349861742159014,-0.03510541519714577,-0.03510541519714577,-0.06666666666666676,-0.02483074094443416,0.12016564320440981,-0.02483074094443416,-0.03186105723245797,0.007648784567731437,0.0
mifal_controlled_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,observable_current_chla,validation,3,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1109989909182643,True,30,30,1.0,2,0.06666666666666667,5,0.16666666666666666,0.10934734002275956,23,5,2,0,0.0,0.0,0.8214285714285714,0.4339622641509434,0.0,-0.11952286093343936,0.11764705882352941,0.6428571428571428,0.07853767745665956,0.41429172833700545,0.2866446323598702,0.042680673356092894,0.042680673356092894,0.7,0.6561037936141647,1.7532506442997968,0.6561037936141647,0.019443813109681067,0.17528563551934256,0.01679709939708957,0.0,-0.03510541519714577,-0.3666666666666667,-0.0625,-0.5,0.3571428571428571,0.0688828990715783,-0.20833333333333334,-0.10166571807629651,0.031932773109243695,0.11607142857142849,-0.006091651751163801,0.02479937087685591,0.007349861742159014,-0.03510541519714577,-0.03510541519714577,-0.06666666666666676,-0.02483074094443416,0.12016564320440981,-0.02483074094443416,-0.03186105723245797,0.007648784567731437,0.0
mifal_controlled_degradation_v0,control_observed,control,core,evaluated,,observable_current_chla,test,1,all,bloom_h,mifal_probability_bloom_calibrated,0.108695652173913,True,30,30,1.0,2,0.06666666666666667,6,0.2,0.13039120252987077,24,4,0,2,0.3333333333333333,1.0,0.8571428571428571,0.7115384615384616,0.7142857142857143,0.5345224838248488,0.75,0.9821428571428571,0.028598438842051047,0.3409276780494686,0.23407376486569434,0.0637245358632041,0.0637245358632041,0.7333333333333333,0.66447308661518,1.6288536905219395,0.66447308661518,0.05766356358658399,0.17744926882998766,0.026070787301661978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mifal_controlled_degradation_v0,control_observed,control,core,evaluated,,observable_current_chla,test,1,wqp,bloom_h,mifal_probability_bloom_calibrated,0.108695652173913,True,30,30,1.0,2,0.06666666666666667,6,0.2,0.13039120252987077,24,4,0,2,0.3333333333333333,1.0,0.8571428571428571,0.7115384615384616,0.7142857142857143,0.5345224838248488,0.75,0.9821428571428571,0.028598438842051047,0.3409276780494686,0.23407376486569434,0.0637245358632041,0.0637245358632041,0.7333333333333333,0.66447308661518,1.6288536905219395,0.66447308661518,0.05766356358658399,0.17744926882998766,0.026070787301661978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mifal_controlled_degradation_v0,control_observed,control,core,evaluated,,observable_current_chla,test,2,all,bloom_h,mifal_probability_bloom_calibrated,0.1,True,30,30,1.0,8,0.26666666666666666,24,0.8,0.1937347764584752,5,17,1,7,0.2916666666666667,0.875,0.22727272727272727,0.3973214285714286,0.625,0.11306675421666136,0.5614583333333333,0.7556818181818182,0.15861156419565245,0.46071032961302305,0.35536101283556143,-0.07293189020819146,0.07293189020819146,0.6,0.6852970782317329,2.5904266111376986,0.6852970782317329,0.06262872787158559,0.1671915238964781,0.024884474302764935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
