evaluation_cohort,model_id,horizon_months,chlorophyll_cutoff_ugL,primary_endpoint,metric,estimate,rows,interpretation,inference_performed,artifact_path,authority_commit,limitation
fresh_primary,A1,1,30,True,recall,0.7914110429,966,primary_calibrated_endpoint,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,30,True,precision,0.1902654867,966,primary_calibrated_endpoint,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,30,True,macro_f1,0.386202755,966,primary_calibrated_endpoint,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,33,False,brier,0.3249111893,966,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,33,False,f2,0.4516640254,966,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,33,False,recall,0.7808219178,966,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,33,False,precision,0.1681415929,966,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,33,False,macro_f1,0.369396446,966,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,50,False,brier,0.3519760692,966,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,50,False,f2,0.2709611452,966,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,50,False,recall,0.7066666667,966,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,50,False,precision,0.07817109145,966,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,1,50,False,macro_f1,0.2960000541,966,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,25,False,brier,0.3184288743,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,25,False,f2,0.4978662873,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,25,False,recall,0.7407407407,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,25,False,precision,0.2153846154,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,25,False,macro_f1,0.3947134171,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,30,True,brier,0.3253950509,933,primary_calibrated_endpoint,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,30,True,f2,0.4641185647,933,primary_calibrated_endpoint,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,30,True,recall,0.753164557,933,primary_calibrated_endpoint,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,30,True,precision,0.1830769231,933,primary_calibrated_endpoint,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,30,True,macro_f1,0.3779010462,933,primary_calibrated_endpoint,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,33,False,brier,0.3309023074,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,33,False,f2,0.4365733114,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,33,False,recall,0.7517730496,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,33,False,precision,0.1630769231,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,33,False,macro_f1,0.3647052598,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,50,False,brier,0.3527498163,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,50,False,f2,0.2645788337,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
fresh_primary,A1,2,50,False,recall,0.7101449275,933,predeclared_endpoint_sensitivity_without_recalibration,False,reports/closure_v2/04_evaluation/threshold_sensitivity.csv,e85990193ce2c97cbf7b2f200e8320fa05bbe5ac,Predeclared sensitivity only; thresholds were not recalibrated after evaluation.
