source_id,site_id,site_id_source,site_name,year_month,tp_pressure,tn_pressure,ratio_imbalance_pressure,yN,sigma_N,evidence_N,missing_N,qc_penalty_N,nutrient_pressure_label,do_good,ph_good,turbidity_good,secchi_good,yF,sigma_F,evidence_F,missing_F,qc_penalty_F,physicochemical_condition_label,temp_favorable,current_chla_pressure,yT,sigma_T,evidence_T,missing_T,qc_penalty_T,yT_no_chla,sigma_T_no_chla,evidence_T_no_chla,missing_T_no_chla,qc_penalty_T_no_chla,thermal_biological_label,mu_trophic_oligotrophic,mu_trophic_mesotrophic,mu_trophic_eutrophic,mu_trophic_hypereutrophic,irc1,irc1_no_chla,irc1_state,irc1_no_chla_state,delta_yN,delta_yF,delta_yT,delta_yT_no_chla,evidence_N_state,evidence_F_state,evidence_T_state,evidence_T_no_chla_state,state_trophic_expert
aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-207091,21DELAWQ_WQX-207091,,2009-10,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.44813218772741187,0.44813218772741187,0.4367528750909647,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_thermal_biological_favorability,0.0,0.6929133858267718,0.17180616740088103,0.0,0.4654214584849412,0.5,0.4654214584849412,0.5,0.0,0.0,0.44813218772741187,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-303011,21DELAWQ_WQX-303011,,2014-12,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.9936170212765958,0.006382978723404215,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21DELAWQ_WQX-304311,21DELAWQ_WQX-304311,,2010-03,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.4999999999999999,0.5000000000000001,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLCASS_WQX-TROUT LAKE,21FLCASS_WQX-TROUT LAKE,,2022-12,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.7234042553191489,0.2765957446808511,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21FLCBA_WQX-OKA-CB-BEACH-2,21FLCBA_WQX-OKA-CB-BEACH-2,,2019-08,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21FLCBA_WQX-WAL-BIGREDF-2,21FLCBA_WQX-WAL-BIGREDF-2,,2022-12,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21FLCHAR-LBANG1,21FLCHAR-LBANG1,,2005-08,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.11813346840213561,0.11813346840213562,0.3047533873608542,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.2361702127659573,0.7638297872340427,0.0,0.0,0.24542231226809041,0.5,0.24542231226809041,0.5,0.0,0.0,-0.17750619155863595,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLCHAR-SCV002,21FLCHAR-SCV002,,2004-01,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,-0.012560548500341698,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21FLCOLL_WQX-CORK@846,21FLCOLL_WQX-CORK@846,,2011-06,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.11453989988418839,0.11453989988418839,0.30331595995367533,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.24468085106382964,0.7553191489361704,0.0,0.0,0.24302659992279227,0.5,0.24302659992279227,0.5,0.0,0.0,0.11453989988418839,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLCOLL_WQX-CYPR13NW,21FLCOLL_WQX-CYPR13NW,,2023-01,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21FLCOSP_WQX-COSPCL-02,21FLCOSP_WQX-COSPCL-02,,2020-06,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.8886252240603161,0.8886252240603161,0.30204991037587353,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,high_thermal_biological_favorability,0.0,0.0,0.762114537444934,0.0,0.7590834827068774,0.5,0.7590834827068774,0.5,0.0,0.0,-0.11137477593968392,0.0,0.0,0.0,0.55,0.0,eutrophic
aquamatch_chla,aquamatch_chla:21FLDADE_WQX-BB35,21FLDADE_WQX-BB35,,2011-07,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21FLEECO_WQX-24-7GR,21FLEECO_WQX-24-7GR,,2006-05,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.8936170212765957,0.10638297872340427,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21FLEECO_WQX-40-32GR,21FLEECO_WQX-40-32GR,,2000-10,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21FLEECO_WQX-EB-13,21FLEECO_WQX-EB-13,,2010-08,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.09154528043902285,0.09154528043902285,0.2941181121756091,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.2978723404255318,0.7021276595744682,0.0,0.0,0.22769685362601524,0.5,0.22769685362601524,0.5,0.0,0.0,0.09154528043902285,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLEECO_WQX-PI-06,21FLEECO_WQX-PI-06,,2003-08,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,1.0,1.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,high_thermal_biological_favorability,0.0,0.0,0.8384615384615384,0.0,0.8333333333333334,0.5,0.8333333333333334,0.5,0.0,0.0,0.22466401170432437,0.0,0.0,0.0,0.55,0.0,eutrophic
aquamatch_chla,aquamatch_chla:21FLFTM_WQX-EVRGWC0040FTM,21FLFTM_WQX-EVRGWC0040FTM,,2006-04,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.38489314433916905,0.38489314433916905,0.41145725773566755,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_thermal_biological_favorability,0.0,0.7874015748031495,0.11894273127753305,0.0,0.42326209622611266,0.5,0.42326209622611266,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLGFWF-03090101-ET-04,21FLGFWF-03090101-ET-04,,2006-04,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21FLGW_WQX-3497,21FLGW_WQX-3497,,2011-07,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.5728288519537973,0.5728288519537973,0.42836845921848105,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_thermal_biological_favorability,0.0,0.4724409448818897,0.29515418502202645,0.0,0.5485525679691982,0.5,0.5485525679691982,0.5,0.0,0.0,0.4066537455949798,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLGW_WQX-3505,21FLGW_WQX-3505,,2018-12,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.15370323256584514,0.15370323256584514,0.31898129302633804,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.14893617021276595,0.851063829787234,0.0,0.0,0.2691354883772301,0.5,0.2691354883772301,0.5,0.0,0.0,-0.28563718319191267,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLHILL_WQX-042,21FLHILL_WQX-042,,2011-10,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.6369510443027391,0.6369510443027391,0.40271958227890436,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_thermal_biological_favorability,0.0,0.3385826771653544,0.37004405286343606,0.0,0.591300696201826,0.5,0.591300696201826,0.5,0.0,0.0,-0.0478230038468066,0.0,0.0,0.0,0.55,0.0,eutrophic
aquamatch_chla,aquamatch_chla:21FLHILL_WQX-116,21FLHILL_WQX-116,,2002-06,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.09154528043902285,0.09154528043902285,0.2941181121756091,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.2978723404255318,0.7021276595744682,0.0,0.0,0.22769685362601524,0.5,0.22769685362601524,0.5,0.0,0.0,0.09154528043902285,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLHILL_WQX-147,21FLHILL_WQX-147,,2013-10,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,1.0,1.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,high_thermal_biological_favorability,0.0,0.0,0.0,0.07954545454545454,0.8333333333333334,0.5,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,hypereutrophic
aquamatch_chla,aquamatch_chla:21FLHILL_WQX-165,21FLHILL_WQX-165,,2022-05,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.33537326975848036,0.33537326975848036,0.39164930790339214,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_thermal_biological_favorability,0.0,0.8543307086614172,0.08149779735682822,0.0,0.39024884650565356,0.5,0.39024884650565356,0.5,0.0,0.0,0.28774294248435023,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLHILL_WQX-178,21FLHILL_WQX-178,,2011-07,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.746736447434714,0.746736447434714,0.35880542102611435,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,high_thermal_biological_favorability,0.0,0.07086614173228334,0.5198237885462555,0.0,0.664490964956476,0.5,0.664490964956476,0.5,0.0,0.0,-0.253263552565286,0.0,0.0,0.0,0.55,0.0,eutrophic
aquamatch_chla,aquamatch_chla:21FLHILL_WQX-65,21FLHILL_WQX-65,,2019-04,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.0,0.0,0.25749999999999995,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.7234042553191489,0.2765957446808511,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.0,-0.14523254730598842,0.0,0.0,0.0,0.55,0.0,oligotrophic
aquamatch_chla,aquamatch_chla:21FLKWAT-ALA-LITTLESA-2,21FLKWAT-ALA-LITTLESA-2,,1993-07,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.14523254730598842,0.14523254730598842,0.31559301892239533,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.17021276595744672,0.8297872340425533,0.0,0.0,0.26348836487065896,0.5,0.26348836487065896,0.5,0.0,0.0,-0.5362570020056758,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLKWAT-CLA-BROOKLYB-1,21FLKWAT-CLA-BROOKLYB-1,,1994-09,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.2605911827336292,0.2605911827336292,0.36173647309345164,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,low_thermal_biological_favorability,0.0,0.9448818897637795,0.03083700440528635,0.0,0.3403941218224194,0.5,0.3403941218224194,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLKWAT-CLA-KINGSLEY-1,21FLKWAT-CLA-KINGSLEY-1,,1998-03,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.48666275665730424,0.4866627566573043,0.45216510266292165,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_thermal_biological_favorability,0.0,0.6299212598425197,0.20704845814977976,0.0,0.49110850443820286,0.5,0.49110850443820286,0.5,0.0,0.0,0.4866627566573043,0.0,0.0,0.0,0.55,0.0,mesotrophic
aquamatch_chla,aquamatch_chla:21FLKWAT-CLA-MARGIE-3,21FLKWAT-CLA-MARGIE-3,,2001-08,,,,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_nutrient_pressure,,,,,0.5,0.7749999999999999,0.0,1.0,0.5,intermediate_physicochemical_condition,,0.6114254494800293,0.6114254494800293,0.41292982020798824,0.55,0.44999999999999996,0.0,0.5,0.7749999999999999,0.0,1.0,0.5,moderate_thermal_biological_favorability,0.0,0.39370078740157477,0.3392070484581498,0.0,0.5742836329866862,0.5,0.5742836329866862,0.5,0.0,0.0,-0.3885745505199707,0.0,0.0,0.0,0.55,0.0,mesotrophic
