source_id,site_id,year_month,module,module_seed,rank_sha256
wqp,wqp:21SC60WQ_WQX-SV-268,2011-01,ANFIS-N,1830,00ebe971d0cbeb2ecc853a29aa05a9265281ccd44f63d8888b0f41edeb823dc1
wqp,wqp:21SC60WQ_WQX-B-345,2008-04,ANFIS-N,1830,00eea592eb835a7a9dc05fc2feaf5b900bf885230050de15c89974c50df2cca6
wqp,wqp:21SC60WQ_WQX-SV-338,2017-05,ANFIS-N,1830,00f800e598899f825ad8f47e9dfbad98236ede21575bb8ad7ca4f9eeba5f3126
wqp,wqp:USGS-07048910,2010-05,ANFIS-N,1830,00f8038a88416e61f5d71f11c065e3257436f49561c8fb0b0372bf466a3fc8eb
wqp,wqp:USGS-07144790,2013-02,ANFIS-N,1830,00fd40ac974c7dcb4dea8bb296a146c0b84a33b51ff91e26da47d86881f381a4
wqp,wqp:21SC60WQ_WQX-CW-016F,2018-07,ANFIS-N,1830,010076a50b3df812dbeff271c648e6b177538d5b6a4d93b72a30a72998f16577
wqp,wqp:CPNWATER-WW#3,2016-04,ANFIS-N,1830,0103a7ad044193fd28d7cce7bf344e9c569afe26e18fae7ec6e3b4b97553ca3e
wqp,wqp:21SC60WQ_WQX-CW-033,2013-08,ANFIS-N,1830,01103b8f1fba939bd0a8a33fb0387c00fe5f1d3dfad647736fe408ff619b0e66
wqp,wqp:21FLLCPC_WQX-EUSTISSSH,2017-06,ANFIS-N,1830,0110f60e0880b6f877507390e4da15f1473e7178070f027288ea07bcb49e765d
wqp,wqp:USGS-072632990,2007-01,ANFIS-N,1830,0120e5f060cbf4e04cb38fd5321c09a9a8567876d3bc213710855992d2cec178
wqp,wqp:21SC60WQ_WQX-SV-339,2018-01,ANFIS-N,1830,0136417a32a1ba74250b8d7a75acf39c933253f80c38d441be71f06d53f2b36a
wqp,wqp:21SC60WQ_WQX-CW-016F,2018-10,ANFIS-N,1830,01365fd865623cf4b56b542f954a68f51a22e8a19efc3fe5b5a62f9cb0e96035
wqp,wqp:21SC60WQ_WQX-SV-200,2018-11,ANFIS-N,1830,013d0625f9d2b9ab95cc078f95e31f27ce8b6b1140033af0645587626601286f
wqp,wqp:21FLORAN_WQX-HB55,2018-02,ANFIS-N,1830,013efb393921a0261c519fdaad7a3fc748858888e524716fda6705ce9c9a4560
wqp,wqp:21SC60WQ_WQX-SV-331,2009-03,ANFIS-N,1830,0142bc167f2f24866f09435a2f75ad4b52bc4adc1a98dcbef02c031cef597ce7
wqp,wqp:21SC60WQ_WQX-CW-207,2002-01,ANFIS-N,1830,01481dae6f630c8d90db404243e395986204072a91422156cf2bd1fbca2729ef
wqp,wqp:21FLLCPC_WQX-YALE,2016-10,ANFIS-N,1830,014aa47f8c37b4519e9ec8ec18bcc1a420810c65bb9f2fa48747469fccfb921f
wqp,wqp:21SC60WQ_WQX-B-345,2017-06,ANFIS-N,1830,016af276815699a9cb41aa54f4b2eea96fc7aa4415bd6de464ec78bb29956905
wqp,wqp:21SC60WQ_WQX-CW-174,2016-02,ANFIS-N,1830,0187e599521520d435706bf26d967d4894b0c0d77cda1dd6f29ba23033aa0654
wqp,wqp:21FLSWFD_WQX-23624,2018-06,ANFIS-N,1830,0196dc7dbc5ec81f386994ecf910b1191f52f6290e3861e3a65b43663ad09127
wqp,wqp:21SC60WQ_WQX-CL-089,2006-11,ANFIS-N,1830,0197446772d91751438b08f13bbf5fc2769d0958e2d11b28c5e88cc26a3021bc
wqp,wqp:USGS-294607095042700,2017-07,ANFIS-N,1830,01c53baaf52cd993b8a2ade6d84561d8b87989163e342c52e8502aa5760bf93f
wqp,wqp:KAWNATON_WQX-KN-KL-002,2011-09,ANFIS-N,1830,01cb990eddf0305cc08efdf869dab312701062bdc18289e96c4ac58dab057447
wqp,wqp:USGS-0690367690,1991-12,ANFIS-N,1830,01cbc119bc2cddee2c92ddb2110329aafe4e733830f4cd3e8d49a4b96dfc1374
wqp,wqp:21SC60WQ_WQX-S-223,2005-10,ANFIS-N,1830,01d29434a08c77043632e0c5365413df559ecff4911bc7746806092a205c3dbd
wqp,wqp:21FLLCPC_WQX-GREENWSH,2014-04,ANFIS-N,1830,01dc20240409438a9780a8aa550e810f2bcfe2ee634996f9862e45873960a6a8
wqp,wqp:21SC60WQ_WQX-SV-236,2018-03,ANFIS-N,1830,01de18a128e9d526be660097fbdc6efe489f9139e57e799219b02d77cacc19f7
wqp,wqp:21FLLCPC_WQX-YALE,2011-08,ANFIS-N,1830,01de2e5c46f82dd6de2d3187606f91e40a67293e64d815e58a68660f3bc7b76e
wqp,wqp:21SC60WQ_WQX-CW-197,2006-11,ANFIS-N,1830,02080a44e827233d3f6aeb32c4b11d2db233c4aac8bba9fdd983b9d17eb7b8ff
wqp,wqp:USGS-01201700,1986-05,ANFIS-N,1830,021337adebe753422de3532eb94b9cb9e2ecac374a5a8b27e9fca0887212b86f
wqp,wqp:USGS-07048910,2001-11,ANFIS-N,1830,021df670527d4da8a88b5992031862f14c93445e9352620e139c0f1290e8e918
wqp,wqp:USGS-0214184000,1993-04,ANFIS-N,1830,02379eec87e1963e2ab4d8cf25ea7e3554615e7a3bdf561ce60c300cecbd8504
wqp,wqp:21SC60WQ_WQX-SV-268,2018-06,ANFIS-N,1830,0263444da0a1ef19149518c16c827f56598fc48de6fd7036601c4e90e005a61a
wqp,wqp:21SC60WQ_WQX-SV-331,2015-12,ANFIS-N,1830,0276776d2ecdbfc76a3031d3570842168873039e1e47f167bfdeddc5c86edbea
wqp,wqp:21SC60WQ_WQX-SV-331,2003-01,ANFIS-N,1830,0282c8b6ca71a73979253f4de671a8732391f52c59f161ade0eafa7fcc1918cd
wqp,wqp:KAWNATON_WQX-KN-KL-001,2017-02,ANFIS-N,1830,02b06c7d6bc91b45df379a2f0b2814f70037d0c1b8b2542424aa0293b5b17f80
wqp,wqp:USGS-07144790,2010-08,ANFIS-N,1830,02bd87455a2f2741c91d1730089ce4eab87f4e6e0b08c9415e554a9acd0d6699
wqp,wqp:21FLSWFD_WQX-23631,2017-06,ANFIS-N,1830,02c606f680ef34af9aa4ba6fde43a7f4f30f17feb0285e1c9b448deb2de215b4
wqp,wqp:USGS-072632990,2008-03,ANFIS-N,1830,02e532b92b73d24a85b50e556a6f7fd6db94e3d414fb4a7eecb84d6a6e88a779
wqp,wqp:USGS-072632965,2000-05,ANFIS-N,1830,030d2e4a41809cbf5c7ec54e9a5792de50f64406541ccfabe55f6d7dc0306f3e
wqp,wqp:21FLSWFD_WQX-23631,2016-12,ANFIS-N,1830,03285c2d889e440dcd3cdab5c627b3f43e92b47913c2dc1160067194f47ef41e
wqp,wqp:21SC60WQ_WQX-SV-268,2012-07,ANFIS-N,1830,03506b446743919b65cd4289cb41966709ae5d97407e44f4ab1b05192c531a2d
wqp,wqp:21SC60WQ_WQX-S-022,2018-06,ANFIS-N,1830,03567998d95010e77f5e8b946570a0e48d1d6d7dd1b6ec778c19dc5362141609
wqp,wqp:21SC60WQ_WQX-S-311,2017-01,ANFIS-N,1830,0367223fdce82a9a0963d2da09ad7c96f649c18b1a383b0d2fc3138f931e8f39
wqp,wqp:21SC60WQ_WQX-SV-331,2009-05,ANFIS-N,1830,036959a368b8c13f6c6c5c62fd34f0d6d2ed60164516d68311162e5706404aa6
wqp,wqp:21SC60WQ_WQX-B-327,2009-03,ANFIS-N,1830,03708e2c923edf59ce6c5cde3f02687727ee247bf892a00be09ce1ad502f4edb
wqp,wqp:21SC60WQ_WQX-CW-231,2005-02,ANFIS-N,1830,03710ddc6282d447e8d2ec04916fe2268629d71a3cb87012322185c3a58f3ab9
wqp,wqp:USGS-07049187,2017-03,ANFIS-N,1830,0399af4abd732baa37ac3c825e50cca018864c1b50fa0c01db4d18712bf083cf
wqp,wqp:USGS-421420121481700,2012-03,ANFIS-N,1830,039a14424d28511faec277bba36a78728c7e0939477a70b5a12bb73098ab61ce
wqp,wqp:21SC60WQ_WQX-B-339,2017-10,ANFIS-N,1830,039e7c5232a3e67c24ea65de06caa85cebca27210f81095ad9beba09c22f34a9
wqp,wqp:USGS-07049690,2002-10,ANFIS-N,1830,03a437ab9717c81f62b66f7e307c74861b970bcb5a18ede1245a86bdac3bac7f
wqp,wqp:USGS-423556088365001,2006-11,ANFIS-N,1830,03a7d18e2fcc6bc3a415f2549982a5310f3b7ddeb39d342416b51df71ebf2e56
wqp,wqp:USGS-07144790,2013-04,ANFIS-N,1830,03ab93bca488ba5febf2c26dcb13394e64957599fdc4c704628c3543f9208a3d
wqp,wqp:21SC60WQ_WQX-SV-200,2018-10,ANFIS-N,1830,03b1a79abe8a3092e6ee532774f9de9cbe0a623cbfc9adf0e7207e00d475fb04
wqp,wqp:21FLORAN_WQX-HB70,2018-12,ANFIS-N,1830,03c15d664c6ce340ee72d18737e407b200a875ddb09d2d04c8c4d608b1e71411
wqp,wqp:USGS-295826095082200,2017-03,ANFIS-N,1830,03c60bb77e34c7d9cb7d7ac76aad6959aef55a0e3c5ef1c45bf6e6d0bba1a5c1
wqp,wqp:USGS-07049690,2016-02,ANFIS-N,1830,03c8700155cb909058fca3a91065d299dcbd0209ec9f2ee760b4bbd2f420a525
wqp,wqp:21SC60WQ_WQX-SV-357,2017-10,ANFIS-N,1830,03cf834a4409e0cea69b891f1e1543d48e732977aca2585e46a3592b100b7d99
wqp,wqp:USGS-07049690,2011-09,ANFIS-N,1830,03d1bb572c7cd79a39663fccf3ea2e627017f7da283f33fefe2404f955a26a6f
wqp,wqp:USGS-12301600,1972-12,ANFIS-N,1830,03dad280d62b9922f332c31005d30e5dec45c92a306c8a203129839ea9cc1bfe
wqp,wqp:21FLCBA_WQX-WAL-ALLIGATOR-1,2018-11,ANFIS-N,1830,03e434693d98cf10ed38475cc2652ba583fe4ac6f3ac479298c70f3958a83d79
wqp,wqp:21FLLCPC_WQX-YALEMARSHPK,2015-04,ANFIS-N,1830,0406086b19bc061ace50a65582818ebf5c17649abcc9bdf26174bb9b386c59f0
wqp,wqp:21FLORAN_WQX-CC11,2017-11,ANFIS-N,1830,040fd3caaa0d029d95602572d56a477491018adb2d54222c75c9c2a30d4be121
wqp,wqp:KAWNATON_WQX-KN-KL-003,2014-12,ANFIS-N,1830,04152554ae95c09c2737ba3c5c043c28d2ac050628d9c4357fbf3776303fe28e
wqp,wqp:21SC60WQ_WQX-B-327,2013-01,ANFIS-N,1830,0422944d53e7bc9de899727464f0478e2774e5ced97323c21283c7286d56be5b
wqp,wqp:21SC60WQ_WQX-SV-357,2017-11,ANFIS-N,1830,042cfe7eb83824235ecb4bd73dff29c2637d3f40942b0b229878b45574d9a127
wqp,wqp:KAWNATON_WQX-KN-KL-005,2014-02,ANFIS-N,1830,0455c189110eedd0de0798b4ab70f069d9eb2cb7097879be6da024498aac299d
wqp,wqp:USGS-07049690,2010-05,ANFIS-N,1830,045928a2e2e4b258a66feca1d9eb4376b7d3305fb47ee006439d0f80071ffff7
wqp,wqp:CPNWATER-WW#3,2014-08,ANFIS-N,1830,0461684217e33b25e8498584dd950f72e32c338425d17c3b25ef0072b097f8bc
wqp,wqp:21SC60WQ_WQX-SV-236,2018-12,ANFIS-N,1830,046d7f2f6d24f718a8afeb79846fb96ced51defae16d569469f355f2e1f41335
wqp,wqp:21FLLCPC_WQX-EUSTISSSH,2014-10,ANFIS-N,1830,047bf91de9870200d1d6ef577688b2decb682ed807d52f34abc8fdb29958289e
wqp,wqp:21SC60WQ_WQX-B-345,2009-07,ANFIS-N,1830,0480aa9577aaf9d3ea07ac8779b834494cf18cbe5459c38df048129b62f88a52
wqp,wqp:USGS-0214184000,1993-12,ANFIS-N,1830,0481936b9986f96ec4fda932190df2037c44fce1b273e406aaf867bb638fe0ab
wqp,wqp:21FLORAN_WQX-HB66,2018-11,ANFIS-N,1830,048ee57446859677a18ef3db523113ca8403af2f73df96f54f25e3e8b040f441
wqp,wqp:USGS-07048910,2017-07,ANFIS-N,1830,04a5485e6bf834dfb76db2afc56cc07029920f3ee9017e902fe32de8131138e2
wqp,wqp:21SC60WQ_WQX-CL-089,2016-02,ANFIS-N,1830,04a97dceea4656758dc7f86cbbdf75728ff2fae568756568739c48c88199d11b
wqp,wqp:USGS-07049200,2008-05,ANFIS-N,1830,04b00199321a5360710761888118557bf19a16985e7e666094855c55ace3b302
wqp,wqp:21SC60WQ_WQX-SV-200,2017-06,ANFIS-N,1830,04b45a996e19670e9b502a22cd986d48f47f5f4daa02efab423e155fd36cbe25
wqp,wqp:21SC60WQ_WQX-S-310,2007-12,ANFIS-N,1830,04c8e52fc6d433f90c2fa4aa24589c6f8ef2633b408dde3a77c36d629d376574
wqp,wqp:21FLSWFD_WQX-23613,2016-06,ANFIS-N,1830,04d544e62bd9cb5876ff094b7bf738e3096a1bfa6e206831654dfd03154165e2
wqp,wqp:USGS-07049690,1982-08,ANFIS-N,1830,04e4dd9b7b3fe7b93e72854999a3d306c68bd99b3c0f9d422185da7a4c2b9d4c
wqp,wqp:KAWNATON_WQX-KN-KL-005,2017-11,ANFIS-N,1830,04f58c530f8fdc54e972cc1d37a2062d7454ab128335ed0eabe9687fd7d69ceb
wqp,wqp:21SC60WQ_WQX-SV-331,2012-11,ANFIS-N,1830,04f689ee43700058d34ed35558c0868f0f6df6b0817a8ec990fbb09ddc0440bb
wqp,wqp:USGS-07049200,2015-06,ANFIS-N,1830,04f9a2567e16f347ebb04b6cb65f368a8b14eb4f622945ba4f2686fe9868de82
wqp,wqp:KAWNATON_WQX-KN-KL-002,2018-08,ANFIS-N,1830,0501f8582b0167d5ec46938d88e99e1081be90b1848b27086586daa39ab86b39
wqp,wqp:21SC60WQ_WQX-S-024,2017-08,ANFIS-N,1830,05090e028e4970094a3153cabefecc29a6efd2cf564b8cd8c045a8219ec08743
wqp,wqp:USGS-0726329710,2007-12,ANFIS-N,1830,051522a512c98cac98e35522b9ab9f226de2a5fce1cc524cd6f5c26fa65f6fc0
wqp,wqp:21SC60WQ_WQX-S-311,2014-12,ANFIS-N,1830,0521b390de50e064b2268fbcfe71a5fda444f70291fd32377fced5842a3be1c2
wqp,wqp:KAWNATON_WQX-KN-KL-005,2009-12,ANFIS-N,1830,0523fc0a421e3345ce22592b9f8a3b8a080830de0687e76f46856ff30ab0dd51
wqp,wqp:21SC60WQ_WQX-CW-197,2018-08,ANFIS-N,1830,0525221a719840fb92ed00758695daea169fbeefea56dc2f36135b10a32c38b5
wqp,wqp:21SC60WQ_WQX-S-310,2013-04,ANFIS-N,1830,0527a505705f45d8bbc403719716da08867510a61efd5a72d3f17c420ad0e7cc
wqp,wqp:21SC60WQ_WQX-CSTL-075,2006-01,ANFIS-N,1830,053eb95da930db0ca050cbd5e102d466968c91d3d5382c7fb5e38f340231776f
wqp,wqp:21SC60WQ_WQX-SV-340,2018-07,ANFIS-N,1830,0544b93950bfad766eb969100caebf61ba5368545da09cdf0898140ba24a159d
wqp,wqp:21SC60WQ_WQX-S-024,2017-05,ANFIS-N,1830,0554cbd0c60787253cec9ae87f4a44818f4201abcfabdd7a262375e40bf2f952
wqp,wqp:21SC60WQ_WQX-CW-231,2010-07,ANFIS-N,1830,0556ff770f8c7e6dd3f2400167ac0b115d6f6f4b339ffde83313647e28f0d370
wqp,wqp:KAWNATON_WQX-KN-KL-003,2014-06,ANFIS-N,1830,055908dd2f2eb42ab45f298323cc02906e78c3f4341d1a7ca4d2a594ce0059ed
wqp,wqp:21SC60WQ_WQX-S-222,2003-05,ANFIS-N,1830,05875fbd0028be19cedc3110ef397df805a477420908f32d389d5f93f4f4a3f9
wqp,wqp:21FLORAN_WQX-CC6,2017-11,ANFIS-N,1830,058e97d8d5eeb77dab47272449a910cb830ecc9ce4cf289a61436d528834b155
wqp,wqp:21SC60WQ_WQX-CL-019,2018-04,ANFIS-N,1830,05a09e4d2ee2a5f592f899700498a5f17410cbe05aaa3fa67c95bee784189ec8
wqp,wqp:21SC60WQ_WQX-CL-019,2017-09,ANFIS-N,1830,05a7aab40d1c87c5f5a3dc19db26e68584eb4bf73d91064aeefa24a7ae74489b
wqp,wqp:21SC60WQ_WQX-S-310,2016-02,ANFIS-N,1830,05b50dcd0f734b8926e9ed3d9ea90d38a6fbc3b3dfa5e15ddded5147ec28bdb7
wqp,wqp:MNPCA-10-0048-00-201,2006-09,ANFIS-N,1830,05b59c56d821448ece303643ce0a54ebcd73abc75b659a9d3cb4fd09b4979505
wqp,wqp:21SC60WQ_WQX-CL-019,2017-06,ANFIS-N,1830,05b7a0025ed2653d26325d4f0db3b0120155a8610a4af7f64823af044ae1a0c6
wqp,wqp:21SC60WQ_WQX-S-310,2018-05,ANFIS-N,1830,05dce94c1415564e4ad0fff3ee4dae0cc85d3424b7b6350f539d98841c70dafb
wqp,wqp:KAWNATON_WQX-KN-KL-002,2014-09,ANFIS-N,1830,05f0b23e1f54e33b3245017b8857dbe4d5842c74c43a8d4d2624ad40b9504d5f
wqp,wqp:21SC60WQ_WQX-S-311,2007-06,ANFIS-N,1830,061b1d05561e658889a51682826e8e67af687e5070806acf2891bf0108e91ee9
wqp,wqp:USGS-07263299,2009-03,ANFIS-N,1830,061b85bceed75828066eb966b12dca7eec14fd33851f11b2d8de3353c566e40f
wqp,wqp:USGS-07144790,2012-02,ANFIS-N,1830,061df2fc431fd6c821f26a603e5e93164f429a7638fb37e5beb922562fc90fee
wqp,wqp:USGS-01201700,1989-03,ANFIS-N,1830,063baf97d7f2529af0230f8d85fa3d00bddb9519400f29a11ae96932ea5717c9
wqp,wqp:USGS-07049200,2017-06,ANFIS-N,1830,06640f88b39f92a947fd1a4317597e9d9e833c57470cdac2d9f019219dc58624
wqp,wqp:21FLORAN_WQX-CC18,2017-11,ANFIS-N,1830,06649346faccc91d527067739da39fcf83610012f86d3eede477c21e158735ad
wqp,wqp:21SC60WQ_WQX-SV-098,2017-10,ANFIS-N,1830,068354c795b185615ca6a0d86c47c5842e26c3570d2ed9ffd7b6b51ba342bf53
wqp,wqp:KAWNATON_WQX-KN-KL-003,2014-01,ANFIS-N,1830,069855626e5968a8902da15dad2a17852a96616f27877364674799be77317a3a
wqp,wqp:21SC60WQ_WQX-ST-032,2008-02,ANFIS-N,1830,069b65f7a1bce737acdb41ac85273d5f8b694971ea1a8c9a88d0f2b87a996d1c
wqp,wqp:USGS-07049187,2009-06,ANFIS-N,1830,06a88aefbcee4560c1647b5ca0f8e950e0825d7fc99a3d10b62b2b8a649b4cc8
wqp,wqp:21SC60WQ_WQX-CL-089,2005-05,ANFIS-N,1830,06afdbfe3dbc57977eb523701eb58a93736a4ccdd13e9b100aa0687d0ff35835
wqp,wqp:21SC60WQ_WQX-B-345,2005-06,ANFIS-N,1830,06b0d6cdca94013420e9d5a2571cf5a9f6aac66521f39f242b30cead77798e20
wqp,wqp:21FLORAN_WQX-LE53,2018-06,ANFIS-N,1830,06be9670a5e9f733abbf4533aefcd2f378b92babe16420c4b4381c7bf1989391
wqp,wqp:21SC60WQ_WQX-CW-231,2004-06,ANFIS-N,1830,06fea2c0b75d62ec38bc5c7d6a2466d1d9b0c10615932b488498c5a4f927a50d
wqp,wqp:21FLORAN_WQX-HB68,2018-02,ANFIS-N,1830,072602f69e3c0c5f483d01ba6aa670acad77d85d8c7e27bcc0bd3efc1cfbb432
wqp,wqp:21SC60WQ_WQX-S-308,2015-07,ANFIS-N,1830,072b78a44249321faee993c30b7c7935bc12141d50701484a993a98d1c8db1f7
wqp,wqp:OKWRB-LAKES_WQX-520710020020-01,2015-06,ANFIS-N,1830,072ff6a6e0c5f5d231871a8044da9c0170b29d9184c38bb8279fa0e24a1a580b
wqp,wqp:USGS-0214184000,1993-01,ANFIS-N,1830,0730d0c3653b492343dcdc97b45bb84f875be9e193ce45e82187bf5639e2b3fa
wqp,wqp:21SC60WQ_WQX-SV-340,2017-01,ANFIS-N,1830,07322cfa2c9a7af674f92a200df2cfcf1410f432c9f08a5058342a22d4995f3d
wqp,wqp:21SC60WQ_WQX-S-311,2012-04,ANFIS-N,1830,07348298c891b1da24e7accfb49121ec7a14f50668c61310400b92520d96d475
wqp,wqp:USGS-07049200,1981-08,ANFIS-N,1830,074387040a10d135b531a55c0ad3b3590adc918e0bbffcb5eaf111abaed289d8
wqp,wqp:21SC60WQ_WQX-CW-207,2017-03,ANFIS-N,1830,07455b278e4f4add77904a1e6d5d52baf255dbd9d8039c6402f138acfc059bef
wqp,wqp:USGS-01201700,1979-06,ANFIS-N,1830,0769fbce1c340783e7db91906c83d9ae4461ca1a7b9e109ab5b5bf338e57153e
wqp,wqp:KAWNATON_WQX-KN-KL-002,2018-01,ANFIS-N,1830,07720d2f939b36dd5d167047c2e6560a024c79de76ea021e62a18b6d4d02e0d8
wqp,wqp:21SC60WQ_WQX-SV-098,2018-10,ANFIS-N,1830,0774d772f972828b066459a0ed0c02cfd57e5135bcf20f6b778902d674efac33
wqp,wqp:USGS-07049187,2017-11,ANFIS-N,1830,07764723830e6dba23ac91b002cdb32e1a1089f324b33c24f560f521f1d9a2b4
wqp,wqp:21FLLCPC_WQX-GRIFFINTISH,2013-03,ANFIS-N,1830,07779beb99e84337a0413512303f30d3a204629af8267a8b899f32d38bc3f0fa
wqp,wqp:21SC60WQ_WQX-S-223,2003-09,ANFIS-N,1830,078c9c4aced550a4fae8e14f364e806b90e82a4f80690c1fa9471041d7b6a93f
wqp,wqp:21SC60WQ_WQX-CW-207,2017-11,ANFIS-N,1830,079de3dcac6d09c19ff6e669f0db1d2aa69bcf1f957963d9ede5fb5bed53a048
wqp,wqp:21SC60WQ_WQX-S-022,2017-04,ANFIS-N,1830,07ab5b4989451393b781995536ba79f335fcfa965d04ce0358ffb87842e87150
wqp,wqp:KAWNATON_WQX-KN-KL-004,2017-08,ANFIS-N,1830,07ce48c632a8c089e9e8983b4209f0748e254ead04a3b4da3502e835cdf26ae5
wqp,wqp:USGS-423556088365001,1983-11,ANFIS-N,1830,07db9acd0e5263bb6e206b26778d676f34003aa09e3e770b2de2753c274b97ad
wqp,wqp:21SC60WQ_WQX-S-223,2006-05,ANFIS-N,1830,07e011f40d66aa5af330fea507268ab1ce988da00b4d32cb8de19ffa71413002
wqp,wqp:USGS-423556088365001,2007-06,ANFIS-N,1830,07eb726f06ff7eb82cf189fd5436bce92e1fbab75536a61a8a956d4928cb26f7
wqp,wqp:21SC60WQ_WQX-SV-357,2013-03,ANFIS-N,1830,0804ae344aab8d5c8405d74f69141df8d55d872fae9fa4723674c36490c2e4f1
wqp,wqp:USGS-07048910,2009-03,ANFIS-N,1830,0805af12c2bd490fdc4501bb1e49b18a14301403b2883cbb7e6f06ada789bcab
wqp,wqp:KAWNATON_WQX-KN-KL-010,2015-10,ANFIS-N,1830,0808e4de38989d94115aa2c1206566db4e34e2c505ec6b2fd586bdcbb1f72666
wqp,wqp:21SC60WQ_WQX-SV-236,2010-03,ANFIS-N,1830,0833fbd39b2c7f678d85d7a4aed3935c79606f9ddd8caf59142cc428c6158c17
wqp,wqp:USGS-0214196095,1993-07,ANFIS-N,1830,08391e7d8871720b18eda7c45ce8da8f19f92cf3a29af46e9143266469c7123e
wqp,wqp:KAWNATON_WQX-KN-KL-004,2018-05,ANFIS-N,1830,086dce7266a21580206544eb382ffab644282a8a1518d84d215c19996e7a23c8
wqp,wqp:USGS-07263299,1993-02,ANFIS-N,1830,087775a1848161e603e71b06631ce4dd88598fdad122653beebf9fab289138b2
wqp,wqp:21SC60WQ_WQX-SV-268,2010-09,ANFIS-N,1830,087dec543df4e40368b506358da59bdf941e7bb2357bc32a13a193e23ada1300
wqp,wqp:21SC60WQ_WQX-SV-331,2009-02,ANFIS-N,1830,087e59f79f49a45ba9162a08d3b143f648a37b79d5bd4996904377914db98d8a
wqp,wqp:21SC60WQ_WQX-S-222,2018-11,ANFIS-N,1830,088eacdcde91bc5288994dcf3f38ca820d3bc885be547c44e8aa069f251bf900
wqp,wqp:KAWNATON_WQX-KN-KL-005,2011-05,ANFIS-N,1830,089741e4966432c49d85e52403fbeda629c3ab5778a360178ec91c4ba3ad7ef0
wqp,wqp:21SC60WQ_WQX-S-308,2013-09,ANFIS-N,1830,089c4b1c404c61392000c7ef888947d6d41be5a970b42b1a8f344ba6537de240
wqp,wqp:USGS-02207414,2012-05,ANFIS-N,1830,08a1d333abe006e6b9f1afaf563f3252d0d72d187da9820adb75d43e49f8eee0
wqp,wqp:21SC60WQ_WQX-SV-357,2016-01,ANFIS-N,1830,08d25bfb0263251e9b4a0c8931ee644aaad1c7bacc206236db548f2a78a0e6a1
wqp,wqp:USGS-07049200,2011-05,ANFIS-N,1830,08e95149daefe0d58c70a208f4297718a1f8882a092ec4c9929e21733584970a
wqp,wqp:USGS-295554095093401,2007-11,ANFIS-N,1830,08f9971c0f5859ede14fce257923654b0099481061edae894bdcb1c57d03d588
wqp,wqp:21SC60WQ_WQX-CW-197,2014-12,ANFIS-N,1830,08f9cf646a3fe9d391c1eb308407cac88a8e69994e6a23f4a163f97daa8a2b99
wqp,wqp:21SC60WQ_WQX-S-311,2013-10,ANFIS-N,1830,090828731b367db048be82cd42c2f285fb61b72dcd6f521fc5480a060c3457dd
